"counter","size","memtype","temp","opt","value"
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.pchasing,2953
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.pchasing,4785
L1D_PEND_MISS:FB_FULL,huge,wb,t,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,huge,wb,nt,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,huge,wc,t,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,huge,wc,nt,O2.pchasing,3378386164
L1D_PEND_MISS:FB_FULL,huge,unc,t,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,huge,unc,nt,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,small,wb,t,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,small,wb,nt,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,small,wc,t,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,small,wc,nt,O2.pchasing,3378090221
L1D_PEND_MISS:FB_FULL,small,unc,t,O2.pchasing,0
L1D_PEND_MISS:FB_FULL,small,unc,nt,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,huge,wb,t,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,huge,wb,nt,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,huge,wc,t,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,huge,wc,nt,O2.pchasing,3378402771
L1D_PEND_MISS:REQUEST_FB_FULL,huge,unc,t,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,huge,unc,nt,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,small,wb,t,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,small,wb,nt,O2.pchasing,1
L1D_PEND_MISS:REQUEST_FB_FULL,small,wc,t,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,small,wc,nt,O2.pchasing,3378093237
L1D_PEND_MISS:REQUEST_FB_FULL,small,unc,t,O2.pchasing,0
L1D_PEND_MISS:REQUEST_FB_FULL,small,unc,nt,O2.pchasing,0
MEM_LOAD_UOPS_RETIRED:HIT_LFB,huge,wb,t,O2.pchasing,113193
MEM_LOAD_UOPS_RETIRED:HIT_LFB,huge,wb,nt,O2.pchasing,104584
MEM_LOAD_UOPS_RETIRED:HIT_LFB,huge,wc,t,O2.pchasing,8
MEM_LOAD_UOPS_RETIRED:HIT_LFB,huge,wc,nt,O2.pchasing,8
MEM_LOAD_UOPS_RETIRED:HIT_LFB,huge,unc,t,O2.pchasing,9
MEM_LOAD_UOPS_RETIRED:HIT_LFB,huge,unc,nt,O2.pchasing,9
MEM_LOAD_UOPS_RETIRED:HIT_LFB,small,wb,t,O2.pchasing,86700
MEM_LOAD_UOPS_RETIRED:HIT_LFB,small,wb,nt,O2.pchasing,91475
MEM_LOAD_UOPS_RETIRED:HIT_LFB,small,wc,t,O2.pchasing,6
MEM_LOAD_UOPS_RETIRED:HIT_LFB,small,wc,nt,O2.pchasing,3
MEM_LOAD_UOPS_RETIRED:HIT_LFB,small,unc,t,O2.pchasing,4
MEM_LOAD_UOPS_RETIRED:HIT_LFB,small,unc,nt,O2.pchasing,3
PAPI_TOT_CYC,huge,wb,t,O2.pchasing,406426555972
PAPI_TOT_CYC,huge,wb,nt,O2.pchasing,411754473091
PAPI_TOT_CYC,huge,wc,t,O2.pchasing,432759053619
PAPI_TOT_CYC,huge,wc,nt,O2.pchasing,464472678398
PAPI_TOT_CYC,huge,unc,t,O2.pchasing,432755671369
PAPI_TOT_CYC,huge,unc,nt,O2.pchasing,439840413709
PAPI_TOT_CYC,small,wb,t,O2.pchasing,75253332120
PAPI_TOT_CYC,small,wb,nt,O2.pchasing,84327881406
PAPI_TOT_CYC,small,wc,t,O2.pchasing,432731450967
PAPI_TOT_CYC,small,wc,nt,O2.pchasing,464296895720
PAPI_TOT_CYC,small,unc,t,O2.pchasing,432420328063
PAPI_TOT_CYC,small,unc,nt,O2.pchasing,440773563515
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.pchasing,391979764938
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.pchasing,389880313106
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.pchasing,199226571
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.pchasing,397094027
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.pchasing,861164765
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.pchasing,278536942
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.pchasing,62503079792
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.pchasing,64939186396
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.pchasing,5035714
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.pchasing,4066373
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.pchasing,5628530
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.pchasing,5170108
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.pchasing,404868120604
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.pchasing,406050832932
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.pchasing,430532166492
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.pchasing,458426298582
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.pchasing,430528674219
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.pchasing,433806877943
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.pchasing,75333604227
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.pchasing,80088725770
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.pchasing,430395512710
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.pchasing,458705441361
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.pchasing,430361486808
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.pchasing,434719998128
L1-DCACHE-LOADS,huge,wb,t,O2.pchasing,2027729793
L1-DCACHE-LOADS,huge,wb,nt,O2.pchasing,2027732179
L1-DCACHE-LOADS,huge,wc,t,O2.pchasing,2027656890
L1-DCACHE-LOADS,huge,wc,nt,O2.pchasing,2027676405
L1-DCACHE-LOADS,huge,unc,t,O2.pchasing,2027667825
L1-DCACHE-LOADS,huge,unc,nt,O2.pchasing,2027662357
L1-DCACHE-LOADS,small,wb,t,O2.pchasing,2027561295
L1-DCACHE-LOADS,small,wb,nt,O2.pchasing,2027567621
L1-DCACHE-LOADS,small,wc,t,O2.pchasing,2027651424
L1-DCACHE-LOADS,small,wc,nt,O2.pchasing,2027670185
L1-DCACHE-LOADS,small,unc,t,O2.pchasing,2027672237
L1-DCACHE-LOADS,small,unc,nt,O2.pchasing,2027673469
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.pchasing,1970609633
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.pchasing,1970585665
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.pchasing,4010778
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.pchasing,4038743
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.pchasing,4020866
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.pchasing,3979187
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.pchasing,1970044705
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.pchasing,1970076326
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.pchasing,758201
