"counter","size","memtype","temp","opt","value"
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2,1966090248
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2.double,1966090220
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,t,O2.stride,1966100174
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2,1966090619
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2.double,1966090192
MEM_UOPS_RETIRED:ALL_LOADS,huge,wb,nt,O2.stride,1966100405
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2,1966202399
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2.double,1966202462
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,t,O2.stride,1966209338
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2,1966092327
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2.double,1966091872
MEM_UOPS_RETIRED:ALL_LOADS,huge,wc,nt,O2.stride,1966106013
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2,1966202605
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2.double,1966202387
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,t,O2.stride,1966209256
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2,1966202399
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2.double,1966200899
MEM_UOPS_RETIRED:ALL_LOADS,huge,unc,nt,O2.stride,1966209298
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2,1966083675
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2.double,1966083640
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,t,O2.stride,1966087329
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2,1966084249
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2.double,1966083871
MEM_UOPS_RETIRED:ALL_LOADS,small,wb,nt,O2.stride,1966087168
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2,1966202366
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2.double,1966202275
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,t,O2.stride,1966208809
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2,1966087324
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2.double,1966087903
MEM_UOPS_RETIRED:ALL_LOADS,small,wc,nt,O2.stride,1966098765
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2,1966202299
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2.double,1966202401
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,t,O2.stride,1966208749
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2,1966202358
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2.double,1966200697
MEM_UOPS_RETIRED:ALL_LOADS,small,unc,nt,O2.stride,1966209147
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2,985014246
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2.double,985009961
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,t,O2.stride,1970018800
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2,985009752
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2.double,985009489
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wb,nt,O2.stride,1970018520
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2,1968004883
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2.double,1968004267
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,t,O2.stride,1969927594
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2,1136087479
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2.double,1142265802
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,wc,nt,O2.stride,1969975546
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2,1968004586
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2.double,1968004363
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,t,O2.stride,1969927670
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2,1968004320
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2.double,1968004268
OFFCORE_RESPONSE_0:ANY_REQUEST,huge,unc,nt,O2.stride,1969927343
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2,984976701
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2.double,984976801
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,t,O2.stride,1969952356
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2,984976216
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2.double,984976235
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wb,nt,O2.stride,1969952582
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2,1966081703
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2.double,1966081749
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,t,O2.stride,1966081801
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2,1134136046
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2.double,1139910988
OFFCORE_RESPONSE_0:ANY_REQUEST,small,wc,nt,O2.stride,1966134226
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2,1966081930
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2.double,1966081585
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,t,O2.stride,1966083703
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2,1966081350
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2.double,1966081500
OFFCORE_RESPONSE_0:ANY_REQUEST,small,unc,nt,O2.stride,1966081717
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2,985004036
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.double,985003753
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.stride,1970007919
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2,985003989
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.double,985004033
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.stride,1970007927
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2,1923896
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.double,1923971
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.stride,3846957
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2,1920488
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.double,1919918
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.stride,3839907
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2,1923883
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.double,1923949
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.stride,3847332
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2,1924165
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2.double,1923785
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2.stride,3847426
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2,984977285
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2.double,984975231
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2.stride,1969949831
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2,984977927
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2.double,984975110
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2.stride,1969949860
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2,1115
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2.double,1587
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2.stride,1593
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2,385
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2.double,416
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2.stride,604
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2,1760
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2.double,1587
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2.stride,1159
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2,1267
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2.double,1297
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2.stride,1912
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2,985003881
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2.double,985002974
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2.stride,1970008665
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2,985007971
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2.double,985003055
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2.stride,1970007888
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2,1924121
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2.double,1924016
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2.stride,3847396
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2,1921112
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2.double,1920656
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2.stride,3839734
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2,1923970
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2.double,1923971
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2.stride,3847049
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2,1924010
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2.double,1923963
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2.stride,3847085
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2,984976973
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2.double,984976104
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2.stride,1969951908
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2,984976768
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2.double,984975924
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2.stride,1969951463
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2,2211
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2.double,1324
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2.stride,3414
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2,456
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2.double,434
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2.stride,420
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2,2574
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.double,1557
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.stride,1666
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2,1445
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.double,1843
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.stride,2524
PAPI_TOT_CYC,huge,wb,t,O2,19651566992
PAPI_TOT_CYC,huge,wb,t,O2.double,19585760326
PAPI_TOT_CYC,huge,wb,t,O2.stride,38814438216
PAPI_TOT_CYC,huge,wb,nt,O2,20168606373
PAPI_TOT_CYC,huge,wb,nt,O2.double,19535727417
PAPI_TOT_CYC,huge,wb,nt,O2.stride,39005616869
PAPI_TOT_CYC,huge,wc,t,O2,413542781781
PAPI_TOT_CYC,huge,wc,t,O2.double,413546203046
PAPI_TOT_CYC,huge,wc,t,O2.stride,432939294761
PAPI_TOT_CYC,huge,wc,nt,O2,23749037254
PAPI_TOT_CYC,huge,wc,nt,O2.double,22858579417
PAPI_TOT_CYC,huge,wc,nt,O2.stride,50220004833
PAPI_TOT_CYC,huge,unc,t,O2,413545747068
PAPI_TOT_CYC,huge,unc,t,O2.double,413540510647
PAPI_TOT_CYC,huge,unc,t,O2.stride,432940709425
PAPI_TOT_CYC,huge,unc,nt,O2,413548453885
PAPI_TOT_CYC,huge,unc,nt,O2.double,407527593336
PAPI_TOT_CYC,huge,unc,nt,O2.stride,432944353369
PAPI_TOT_CYC,small,wb,t,O2,6330328828
PAPI_TOT_CYC,small,wb,t,O2.double,7274422591
PAPI_TOT_CYC,small,wb,t,O2.stride,13829967249
PAPI_TOT_CYC,small,wb,nt,O2,6904332587
PAPI_TOT_CYC,small,wb,nt,O2.double,7527034437
PAPI_TOT_CYC,small,wb,nt,O2.stride,11018481589
PAPI_TOT_CYC,small,wc,t,O2,413132030227
PAPI_TOT_CYC,small,wc,t,O2.double,413127889912
PAPI_TOT_CYC,small,wc,t,O2.stride,433186889779
PAPI_TOT_CYC,small,wc,nt,O2,23944223653
PAPI_TOT_CYC,small,wc,nt,O2.double,23329258595
PAPI_TOT_CYC,small,wc,nt,O2.stride,50882021934
PAPI_TOT_CYC,small,unc,t,O2,413135637686
PAPI_TOT_CYC,small,unc,t,O2.double,413099112295
PAPI_TOT_CYC,small,unc,t,O2.stride,433393790353
PAPI_TOT_CYC,small,unc,nt,O2,413128374253
PAPI_TOT_CYC,small,unc,nt,O2.double,407730434391
PAPI_TOT_CYC,small,unc,nt,O2.stride,433369052990
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2,14994762292
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.double,15943752061
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.stride,33645205783
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2,15444860510
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.double,16063510948
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.stride,33892575446
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2,83437324
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.double,86864500
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.stride,157238734
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2,49374376
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.double,52034825
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.stride,120407075
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2,84765305
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.double,83418796
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.stride,136553941
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2,81881068
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.double,83804918
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.stride,161958839
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2,4171049086
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.double,4790447515
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.stride,11456118578
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2,4312357329
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.double,5143816425
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.stride,10859329275
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2,3810032
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.double,3678074
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.stride,4772037
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2,216494
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.double,376623
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.stride,528219
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2,3704373
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.double,3767558
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.stride,4779726
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2,3408877
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.double,3619981
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.stride,4542825
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2,15212884150
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.double,15944644564
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.stride,33611158324
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2,15223597663
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.double,15821644684
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.stride,33613258985
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2,407952867857
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.double,409565432509
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.stride,427365740517
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2,18895536692
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.double,19211954362
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.stride,44806606604
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2,407949534038
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.double,409570324656
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.stride,427371370961
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2,407290890250
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.double,403587209407
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.stride,426999275400
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2,1985894635
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.double,4390863724
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.stride,6252768729
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2,2644557318
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.double,2736226770
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.stride,7050686676
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2,407566996007
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.double,409198423982
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.stride,428010356122
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2,19089066687
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.double,19688952585
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.stride,45418045666
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2,407567010371
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.double,409232155215
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.stride,428109893512
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2,406942035090
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.double,403791762345
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.stride,427206330322
L1-DCACHE-LOADS,huge,wb,t,O2,1966090234
L1-DCACHE-LOADS,huge,wb,t,O2.double,1966090332
L1-DCACHE-LOADS,huge,wb,t,O2.stride,1966100167
L1-DCACHE-LOADS,huge,wb,nt,O2,1966090521
L1-DCACHE-LOADS,huge,wb,nt,O2.double,1966090213
L1-DCACHE-LOADS,huge,wb,nt,O2.stride,1966100300
L1-DCACHE-LOADS,huge,wc,t,O2,1966202593
L1-DCACHE-LOADS,huge,wc,t,O2.double,1966202443
L1-DCACHE-LOADS,huge,wc,t,O2.stride,1966210093
L1-DCACHE-LOADS,huge,wc,nt,O2,1966092314
L1-DCACHE-LOADS,huge,wc,nt,O2.double,1966091861
L1-DCACHE-LOADS,huge,wc,nt,O2.stride,1966105996
L1-DCACHE-LOADS,huge,unc,t,O2,1966202595
L1-DCACHE-LOADS,huge,unc,t,O2.double,1966202423
L1-DCACHE-LOADS,huge,unc,t,O2.stride,1966209501
L1-DCACHE-LOADS,huge,unc,nt,O2,1966202539
L1-DCACHE-LOADS,huge,unc,nt,O2.double,1966200610
L1-DCACHE-LOADS,huge,unc,nt,O2.stride,1966209509
L1-DCACHE-LOADS,small,wb,t,O2,1966083059
L1-DCACHE-LOADS,small,wb,t,O2.double,1966083066
L1-DCACHE-LOADS,small,wb,t,O2.stride,1966085579
L1-DCACHE-LOADS,small,wb,nt,O2,1966084018
L1-DCACHE-LOADS,small,wb,nt,O2.double,1966083934
L1-DCACHE-LOADS,small,wb,nt,O2.stride,1966087581
L1-DCACHE-LOADS,small,wc,t,O2,1966202728
L1-DCACHE-LOADS,small,wc,t,O2.double,1966202289
L1-DCACHE-LOADS,small,wc,t,O2.stride,1966208947
L1-DCACHE-LOADS,small,wc,nt,O2,1966087348
L1-DCACHE-LOADS,small,wc,nt,O2.double,1966087875
L1-DCACHE-LOADS,small,wc,nt,O2.stride,1966098816
L1-DCACHE-LOADS,small,unc,t,O2,1966202392
L1-DCACHE-LOADS,small,unc,t,O2.double,1966202312
L1-DCACHE-LOADS,small,unc,t,O2.stride,1966208931
L1-DCACHE-LOADS,small,unc,nt,O2,1966202268
L1-DCACHE-LOADS,small,unc,nt,O2.double,1966200798
L1-DCACHE-LOADS,small,unc,nt,O2.stride,1966208893
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2,985084964
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.double,985006297
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.stride,1970014287
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2,985005001
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.double,985006782
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.stride,1970123783
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2,1925793
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.double,1926957
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.stride,3967179
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2,1938021
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.double,1937552
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.stride,3877783
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2,1926372
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.double,1926499
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.stride,3969833
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2,1926667
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.double,1926935
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.stride,3965864
L1-DCACHE-LOAD-MISSES,small,wb,t,O2,984979927
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.double,984978906
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.stride,1969959847
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2,984977673
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.double,984978255
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.stride,1969961185
L1-DCACHE-LOAD-MISSES,small,wc,t,O2,440835
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.double,425139
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.stride,550240
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2,39359
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2.double,30148
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2.stride,90711
L1-DCACHE-LOAD-MISSES,small,unc,t,O2,476270
L1-DCACHE-LOAD-MISSES,small,unc,t,O2.double,483095
L1-DCACHE-LOAD-MISSES,small,unc,t,O2.stride,555661
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2,470697
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2.double,465757
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2.stride,588178
PAPI_L2_DCM,huge,wb,t,O2,985066305
PAPI_L2_DCM,huge,wb,t,O2.double,985003207
PAPI_L2_DCM,huge,wb,t,O2.stride,1970008677
PAPI_L2_DCM,huge,wb,nt,O2,985004879
PAPI_L2_DCM,huge,wb,nt,O2.double,985004248
PAPI_L2_DCM,huge,wb,nt,O2.stride,1970006213
PAPI_L2_DCM,huge,wc,t,O2,1924516
PAPI_L2_DCM,huge,wc,t,O2.double,1923983
PAPI_L2_DCM,huge,wc,t,O2.stride,3847658
PAPI_L2_DCM,huge,wc,nt,O2,1920344
PAPI_L2_DCM,huge,wc,nt,O2.double,1920454
PAPI_L2_DCM,huge,wc,nt,O2.stride,3840031
PAPI_L2_DCM,huge,unc,t,O2,1924162
PAPI_L2_DCM,huge,unc,t,O2.double,1923960
PAPI_L2_DCM,huge,unc,t,O2.stride,3847057
PAPI_L2_DCM,huge,unc,nt,O2,1924084
PAPI_L2_DCM,huge,unc,nt,O2.double,1924100
PAPI_L2_DCM,huge,unc,nt,O2.stride,3847557
PAPI_L2_DCM,small,wb,t,O2,984982089
PAPI_L2_DCM,small,wb,t,O2.double,984977039
PAPI_L2_DCM,small,wb,t,O2.stride,1969949810
PAPI_L2_DCM,small,wb,nt,O2,984976084
PAPI_L2_DCM,small,wb,nt,O2.double,984975154
PAPI_L2_DCM,small,wb,nt,O2.stride,1969949731
PAPI_L2_DCM,small,wc,t,O2,1707
PAPI_L2_DCM,small,wc,t,O2.double,3944
PAPI_L2_DCM,small,wc,t,O2.stride,1642
PAPI_L2_DCM,small,wc,nt,O2,428
PAPI_L2_DCM,small,wc,nt,O2.double,393
PAPI_L2_DCM,small,wc,nt,O2.stride,822
PAPI_L2_DCM,small,unc,t,O2,3266
PAPI_L2_DCM,small,unc,t,O2.double,1929
PAPI_L2_DCM,small,unc,t,O2.stride,1996
PAPI_L2_DCM,small,unc,nt,O2,1805
PAPI_L2_DCM,small,unc,nt,O2.double,1164
