"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"605","6479",605,6479,"11","8","tn",".14"
"606","10582",606,10582,"5","4","nn",".23"
"607","4751",607,4751,"13","6","tt",".10"
"608","12149",608,12149,"11","7","nt",".26"
"609","16838",609,16838,"2","0","tt",".36"
"610","3801",610,3801,"5","2","tt",".8"
"611","6956",611,6956,"6","0","tt",".15"
"612","1242",612,1242,"3","0","tt",".3"
"613","16331",613,16331,"10","1","tn",".35"
"614","16212",614,16212,"13","9","nt",".35"
"615","6382",615,6382,"9","8","tt",".14"
"616","3007",616,3007,"10","4","nt",".7"
"617","10959",617,10959,"9","7","nn",".24"
"618","17997",618,17997,"14","12","tt",".38"
"619","13276",619,13276,"14","11","tn",".28"
"620","5756",620,5756,"11","10","tn",".13"
"621","1192",621,1192,"9","6","tn",".3"
"622","13628",622,13628,"3","1","nn",".29"
"623","22228",623,22228,"14","4","nt",".47"
"624","17071",624,17071,"12","9","tt",".36"
"625","4939",625,4939,"10","6","nt",".11"
"626","19173",626,19173,"12","2","nn",".41"
"627","6442",627,6442,"4","2","nt",".14"
"628","19067",628,19067,"13","4","tn",".41"
"629","23078",629,23078,"10","5","nn",".49"
"630","17438",630,17438,"11","10","tn",".37"
"631","18552",631,18552,"14","3","tn",".39"
"632","20501",632,20501,"8","2","nt",".44"
"633","15837",633,15837,"10","8","tt",".34"
"634","3462",634,3462,"14","14","nn",".8"
"635","5392",635,5392,"10","6","tn",".12"
"636","5524",636,5524,"2","1","tn",".12"
"637","18111",637,18111,"7","6","nn",".39"
"638","22406",638,22406,"8","0","nn",".48"
"639","15572",639,15572,"7","7","nt",".33"
"640","6039",640,6039,"8","7","tn",".13"
"641","14299",641,14299,"10","4","tn",".31"
"642","15723",642,15723,"13","8","tn",".34"
"643","15368",643,15368,"13","6","nn",".33"
"644","2215",644,2215,"3","2","tn",".5"
"645","12205",645,12205,"13","6","tt",".26"
"646","21026",646,21026,"12","8","nn",".45"
"647","18696",647,18696,"13","6","nn",".40"
"648","4017",648,4017,"13","2","nt",".9"
"649","4733",649,4733,"10","9","nt",".10"
"650","11725",650,11725,"13","5","nn",".25"
"651","16880",651,16880,"14","1","nt",".36"
"652","9900",652,9900,"6","0","nt",".21"
"653","7717",653,7717,"8","6","tt",".17"
"654","2767",654,2767,"9","8","nt",".6"
"655","7335",655,7335,"14","2","tt",".16"
"656","17584",656,17584,"13","11","tt",".37"
"657","7497",657,7497,"6","0","tt",".16"
"658","17763",658,17763,"14","12","nn",".38"
"659","20214",659,20214,"10","6","nt",".43"
"660","18140",660,18140,"5","4","nt",".39"
"661","16603",661,16603,"11","5","nt",".35"
"662","2193",662,2193,"9","0","nn",".5"
"663","15839",663,15839,"13","5","tt",".34"
"664","2627",664,2627,"12","8","nt",".6"
"665","7825",665,7825,"11","6","tt",".17"
"666","15453",666,15453,"14","4","nt",".33"
"667","21711",667,21711,"12","6","tn",".46"
"668","18042",668,18042,"14","10","tt",".38"
"669","15286",669,15286,"11","0","nt",".33"
"670","16628",670,16628,"10","9","tn",".35"
"671","11382",671,11382,"8","8","tt",".24"
"672","1248",672,1248,"2","0","nt",".3"
"673","13670",673,13670,"5","2","tt",".29"
"674","23707",674,23707,"14","3","nn",".50"
"675","23228",675,23228,"14","6","nt",".49"
"676","21686",676,21686,"14","4","tt",".46"
"677","12329",677,12329,"7","4","tt",".26"
"678","17284",678,17284,"13","1","tn",".37"
"679","10014",679,10014,"14","7","tn",".22"
"680","22268",680,22268,"14","6","tt",".47"
"681","20631",681,20631,"6","2","nn",".44"
"682","3896",682,3896,"14","13","nn",".9"
"683","3251",683,3251,"13","7","tt",".7"
"684","11209",684,11209,"12","9","tn",".24"
"685","7716",685,7716,"14","5","tn",".17"
"686","11265",686,11265,"2","2","nt",".24"
"687","10985",687,10985,"13","11","nn",".24"
"688","18841",688,18841,"5","2","tn",".40"
"689","8996",689,8996,"13","10","nn",".19"
"690","9252",690,9252,"11","6","nn",".20"
"691","4200",691,4200,"12","4","nn",".9"
"692","23044",692,23044,"10","1","tn",".49"
"693","22651",693,22651,"10","7","nn",".48"
"694","9264",694,9264,"5","1","tt",".20"
"695","10850",695,10850,"13","8","nn",".23"
"696","23081",696,23081,"14","2","tn",".49"
"697","559",697,559,"14","9","nn",".2"
"698","98",698,98,"12","3","nn",".1"
"699","8178",699,8178,"12","4","nn",".18"
"700","1604",700,1604,"13","6","tn",".4"
"701","13111",701,13111,"6","0","nn",".28"
"702","17955",702,17955,"7","3","tt",".38"
"703","15783",703,15783,"9","2","nn",".34"
"704","14153",704,14153,"13","5","tn",".30"
"705","4807",705,4807,"8","4","nn",".11"
"706","1591",706,1591,"4","4","tn",".4"
"707","15029",707,15029,"13","2","nt",".32"
"708","17538",708,17538,"14","9","tt",".37"
"709","13317",709,13317,"13","2","tt",".28"
"710","14116",710,14116,"13","4","nt",".30"
"711","21440",711,21440,"11","4","nt",".46"
"712","1244",712,1244,"10","3","tt",".3"
"713","13409",713,13409,"4","2","nt",".29"
"714","5960",714,5960,"2","1","nn",".13"
"715","15997",715,15997,"7","3","tt",".34"
"716","4601",716,4601,"10","2","nt",".10"
"717","12253",717,12253,"1","1","tt",".26"
"718","22465",718,22465,"11","2","nn",".48"
"719","4096",719,4096,"7","6","nt",".9"
"720","8213",720,8213,"13","6","tn",".18"
"721","4183",721,4183,"9","2","tn",".9"
"722","16125",722,16125,"10","4","tt",".34"
"723","3132",723,3132,"10","8","nt",".7"
"724","6701",724,6701,"7","1","tt",".15"
"725","5822",725,5822,"11","8","nn",".13"
"726","18677",726,18677,"6","5","nn",".40"
"727","15206",727,15206,"14","10","nn",".32"
"728","4570",728,4570,"14","14","tt",".10"
"729","10894",729,10894,"12","3","nt",".23"
"730","7870",730,7870,"11","5","nn",".17"
"731","19835",731,19835,"12","11","tn",".42"
"732","12976",732,12976,"9","9","nn",".28"
"733","12230",733,12230,"12","5","tn",".26"
"734","10862",734,10862,"3","3","tn",".23"
"735","3360",735,3360,"4","2","tn",".8"
"736","19406",736,19406,"7","1","nn",".41"
"737","4915",737,4915,"5","2","nn",".11"
"738","5707",738,5707,"5","2","nt",".12"
"739","20788",739,20788,"11","6","nn",".44"
"740","11528",740,11528,"3","3","nn",".25"
"741","18569",741,18569,"7","6","nt",".40"
"742","2899",742,2899,"12","0","tt",".7"
"743","14860",743,14860,"10","4","nt",".32"
"744","14631",744,14631,"11","9","tn",".31"
"745","20153",745,20153,"12","11","nt",".43"
"746","11702",746,11702,"9","3","nt",".25"
"747","8400",747,8400,"11","1","tn",".18"
"748","1489",748,1489,"13","10","nn",".4"
"749","13699",749,13699,"4","1","tn",".29"
"750","19699",750,19699,"11","9","tt",".42"
"751","17807",751,17807,"13","0","nt",".38"
"752","14975",752,14975,"14","1","tn",".32"
"753","16020",753,16020,"11","1","tn",".34"
"754","15954",754,15954,"7","2","tt",".34"
"755","17534",755,17534,"14","14","tn",".37"
"756","18641",756,18641,"14","3","tt",".40"
"757","10165",757,10165,"5","1","nt",".22"
"758","19009",758,19009,"11","8","tn",".40"
"759","13759",759,13759,"1","1","nt",".29"
"760","2832",760,2832,"11","10","tn",".6"
"761","17468",761,17468,"7","1","tt",".37"
"762","21890",762,21890,"10","9","tn",".46"
"763","16997",763,16997,"8","8","tt",".36"
"764","21364",764,21364,"12","4","tn",".45"
"765","6387",765,6387,"11","8","tt",".14"
"766","545",766,545,"11","9","tn",".2"
"767","3853",767,3853,"14","2","nt",".9"
"768","12527",768,12527,"14","2","nn",".27"
"769","19014",769,19014,"12","11","tt",".40"
"770","7888",770,7888,"5","2","tn",".17"
"771","20966",771,20966,"1","0","nt",".45"
"772","5238",772,5238,"14","11","nn",".12"
"773","163",773,163,"13","2","nt",".1"
"774","15467",774,15467,"11","8","nt",".33"
"775","8688",775,8688,"14","0","nt",".19"
"776","4920",776,4920,"1","1","nt",".11"
"777","5130",777,5130,"6","0","nt",".11"
"778","15203",778,15203,"14","14","tn",".32"
"779","2810",779,2810,"8","0","tt",".6"
"780","9256",780,9256,"10","10","nn",".20"
"781","13121",781,13121,"7","5","nn",".28"
"782","3138",782,3138,"13","13","tt",".7"
"783","13795",783,13795,"12","7","nn",".29"
"784","12066",784,12066,"14","9","tn",".26"
"785","9491",785,9491,"14","8","tn",".20"
"786","16598",786,16598,"12","8","tt",".35"
"787","9821",787,9821,"14","1","tn",".21"
"788","19902",788,19902,"4","4","nt",".42"
"789","14198",789,14198,"8","0","nt",".30"
"790","15270",790,15270,"4","4","nt",".33"
"791","2779",791,2779,"12","1","tt",".6"
"792","7441",792,7441,"14","4","tt",".16"
"793","14243",793,14243,"12","12","tn",".30"
"794","1947",794,1947,"10","8","nt",".5"
"795","9427",795,9427,"11","5","nn",".20"
"796","14398",796,14398,"4","2","tn",".31"
"797","3837",797,3837,"13","1","tn",".9"
"798","22856",798,22856,"14","4","nt",".49"
"799","3014",799,3014,"6","2","tt",".7"
"800","2593",800,2593,"13","0","nt",".6"
"801","19879",801,19879,"12","9","nt",".42"
"802","8583",802,8583,"6","2","nn",".19"
"803","968",803,968,"12","1","tn",".3"
"804","15592",804,15592,"11","3","nn",".33"
"805","3279",805,3279,"9","1","nn",".7"
"806","22915",806,22915,"12","7","tn",".49"
"807","23098",807,23098,"10","0","nn",".49"
"808","6719",808,6719,"13","5","tn",".15"
"809","5113",809,5113,"10","0","nt",".11"
"810","9450",810,9450,"13","2","tt",".20"
"811","17604",811,17604,"12","10","tn",".37"
"812","12309",812,12309,"10","2","tt",".26"
"813","13110",813,13110,"12","9","nt",".28"
"814","11803",814,11803,"8","2","tn",".25"
"815","10560",815,10560,"12","7","nn",".23"
"816","3208",816,3208,"12","10","nt",".7"
"817","14587",817,14587,"4","3","tn",".31"
"818","18662",818,18662,"13","0","nn",".40"
"819","15119",819,15119,"8","3","tt",".32"
"820","12233",820,12233,"8","2","tt",".26"
"821","16638",821,16638,"7","6","nn",".35"
"822","17920",822,17920,"10","1","tt",".38"
"823","4428",823,4428,"13","3","tt",".10"
"824","22912",824,22912,"9","0","nn",".49"
"825","12745",825,12745,"11","7","nt",".27"
"826","12685",826,12685,"8","6","nn",".27"
"827","10327",827,10327,"5","3","nn",".22"
"828","5060",828,5060,"13","13","nn",".11"
"829","1641",829,1641,"4","1","tt",".4"
"830","7236",830,7236,"12","11","nn",".16"
"831","16782",831,16782,"6","6","nt",".36"
"832","8349",832,8349,"9","9","nt",".18"
"833","16616",833,16616,"14","1","tt",".35"
"834","10239",834,10239,"11","0","tn",".22"
"835","23039",835,23039,"11","8","tt",".49"
"836","2389",836,2389,"10","0","nt",".6"
"837","22797",837,22797,"10","0","tn",".48"
"838","2696",838,2696,"8","7","nn",".6"
"839","11709",839,11709,"5","4","tn",".25"
"840","13022",840,13022,"5","3","nt",".28"
"841","16778",841,16778,"9","5","tn",".36"
"842","20991",842,20991,"12","7","tt",".45"
"843","20867",843,20867,"13","0","nt",".44"
"844","2809",844,2809,"14","1","tn",".6"
"845","13443",845,13443,"4","2","tt",".29"
"846","17739",846,17739,"11","2","tn",".38"
"847","17595",847,17595,"13","2","tt",".37"
"848","22682",848,22682,"9","9","nn",".48"
"849","8984",849,8984,"14","6","nn",".19"
"850","7215",850,7215,"6","3","tt",".16"
"851","23073",851,23073,"13","3","tt",".49"
"852","9475",852,9475,"12","2","tt",".20"
"853","20557",853,20557,"9","9","tt",".44"
"854","2363",854,2363,"11","6","nn",".5"
"855","12540",855,12540,"14","2","tn",".27"
"856","12297",856,12297,"5","1","tn",".26"
"857","22689",857,22689,"14","4","tn",".48"
"858","13691",858,13691,"14","10","tn",".29"
"859","3717",859,3717,"14","2","nn",".8"
"860","15632",860,15632,"8","1","tn",".33"
"861","110",861,110,"14","6","nt",".1"
"862","10971",862,10971,"5","4","tn",".24"
"863","3842",863,3842,"10","9","nt",".9"
"864","16039",864,16039,"14","12","nn",".34"
"865","8348",865,8348,"14","2","nt",".18"
"866","22164",866,22164,"14","14","tn",".47"
"867","1399",867,1399,"13","11","nn",".3"
"868","18853",868,18853,"9","3","nn",".40"
"869","2549",869,2549,"11","3","nt",".6"
"870","12302",870,12302,"5","5","nt",".26"
"871","22230",871,22230,"13","11","nt",".47"
"872","21539",872,21539,"12","11","tn",".46"
"873","5543",873,5543,"10","1","tt",".12"
"874","4339",874,4339,"6","4","tt",".10"
"875","5318",875,5318,"12","10","tt",".12"
"876","17191",876,17191,"13","0","nn",".37"
"877","18644",877,18644,"6","4","tn",".40"
"878","16712",878,16712,"2","0","nn",".36"
"879","13793",879,13793,"10","0","nt",".29"
"880","11477",880,11477,"11","1","nn",".25"
"881","3600",881,3600,"1","1","nt",".8"
"882","16494",882,16494,"5","4","tt",".35"
"883","23206",883,23206,"11","6","tt",".49"
"884","9526",884,9526,"10","2","tt",".21"
"885","7739",885,7739,"12","11","tt",".17"
"886","14497",886,14497,"5","2","tn",".31"
"887","8425",887,8425,"8","2","tt",".18"
"888","7674",888,7674,"8","3","nt",".17"
"889","1039",889,1039,"9","3","nt",".3"
"890","6006",890,6006,"5","5","tt",".13"
"891","10869",891,10869,"4","1","tt",".23"
"892","16738",892,16738,"12","2","tt",".36"
"893","7854",893,7854,"14","7","tn",".17"
"894","846",894,846,"12","8","nt",".2"
"895","17161",895,17161,"6","5","nt",".37"
"896","15581",896,15581,"13","12","nn",".33"
"897","11666",897,11666,"10","2","tn",".25"
"898","17643",898,17643,"13","4","tt",".38"
"899","23647",899,23647,"3","1","nt",".50"
"900","16841",900,16841,"14","3","nn",".36"
"901","21501",901,21501,"14","3","tt",".46"
"902","6754",902,6754,"11","3","nn",".15"
"903","14444",903,14444,"1","1","tt",".31"
"904","11730",904,11730,"9","2","tn",".25"
"905","5662",905,5662,"8","6","tn",".12"
"906","568",906,568,"13","3","tt",".2"
"907","17971",907,17971,"14","11","tn",".38"
"908","13560",908,13560,"10","5","nt",".29"
"909","497",909,497,"6","1","nn",".2"
"910","11824",910,11824,"10","7","nt",".25"
"911","9519",911,9519,"12","7","nt",".20"
"912","15408",912,15408,"9","3","tn",".33"
"913","19714",913,19714,"11","6","tn",".42"
"914","19253",914,19253,"11","4","nn",".41"
"915","14887",915,14887,"3","1","tt",".32"
"916","18559",916,18559,"11","5","tn",".39"
"917","19544",917,19544,"12","1","nn",".42"
"918","12378",918,12378,"9","9","tt",".27"
"919","9384",919,9384,"13","4","nn",".20"
"920","155",920,155,"10","8","nt",".1"
"921","7342",921,7342,"13","9","nt",".16"
"922","3096",922,3096,"14","10","tn",".7"
"923","4638",923,4638,"10","2","tn",".10"
"924","19314",924,19314,"10","8","nn",".41"
"925","3424",925,3424,"7","3","tn",".8"
"926","18578",926,18578,"12","5","tt",".40"
"927","2491",927,2491,"8","1","tt",".6"
"928","12333",928,12333,"6","1","nn",".26"
"929","10930",929,10930,"10","7","tn",".23"
"930","4485",930,4485,"8","8","tn",".10"
"931","5639",931,5639,"13","9","tt",".12"
"932","173",932,173,"6","2","tt",".1"
"933","7408",933,7408,"12","1","tt",".16"
"934","8776",934,8776,"13","3","tt",".19"
"935","6078",935,6078,"13","8","tt",".13"
"936","17451",936,17451,"9","4","nn",".37"
"937","2507",937,2507,"2","0","tt",".6"
"938","3817",938,3817,"11","10","tt",".9"
"939","12532",939,12532,"11","3","tn",".27"
"940","3728",940,3728,"12","1","tt",".8"
"941","22492",941,22492,"3","0","tn",".48"
"942","13223",942,13223,"12","0","nt",".28"
"943","15155",943,15155,"14","6","tt",".32"
"944","17404",944,17404,"11","9","nn",".37"
"945","6086",945,6086,"14","5","tn",".13"
"946","1976",946,1976,"11","7","tt",".5"
"947","8614",947,8614,"13","9","nt",".19"
"948","22168",948,22168,"12","12","tn",".47"
"949","4056",949,4056,"14","4","tt",".9"
"950","2614",950,2614,"6","3","nn",".6"
"951","19352",951,19352,"13","7","tt",".41"
"952","22951",952,22951,"6","0","tn",".49"
"953","23637",953,23637,"13","6","tn",".50"
"954","4024",954,4024,"5","5","nn",".9"
"955","3386",955,3386,"10","10","tn",".8"
"956","19519",956,19519,"5","4","nn",".42"
"957","15569",957,15569,"4","2","nt",".33"
"958","12605",958,12605,"3","3","tn",".27"
"959","10729",959,10729,"5","3","tn",".23"
"960","3943",960,3943,"8","5","nt",".9"
"961","5696",961,5696,"14","6","nn",".12"
"962","11953",962,11953,"12","8","tt",".26"
"963","16993",963,16993,"4","3","nt",".36"
"964","7988",964,7988,"14","6","nt",".17"
"965","2227",965,2227,"14","11","nt",".5"
"966","17445",966,17445,"3","1","tn",".37"
"967","17326",967,17326,"11","9","nt",".37"
"968","291",968,291,"14","2","tn",".1"
"969","644",969,644,"14","6","tn",".2"
"970","17857",970,17857,"13","8","nn",".38"
"971","14830",971,14830,"9","6","nt",".32"
"972","1204",972,1204,"7","4","nn",".3"
"973","17480",973,17480,"8","2","nn",".37"
"974","11413",974,11413,"14","1","nt",".24"
"975","18959",975,18959,"13","11","nn",".40"
"976","9774",976,9774,"8","7","tn",".21"
"977","9838",977,9838,"13","13","tt",".21"
"978","19295",978,19295,"11","10","nt",".41"
"979","21034",979,21034,"4","4","nt",".45"
"980","22479",980,22479,"11","0","nt",".48"
"981","6400",981,6400,"9","1","tn",".14"
"982","9969",982,9969,"7","3","tt",".21"
"983","22287",983,22287,"11","0","nt",".47"
"984","20115",984,20115,"6","5","nn",".43"
"985","12355",985,12355,"5","1","tt",".26"
"986","3098",986,3098,"14","10","nn",".7"
"987","11129",987,11129,"8","5","tn",".24"
"988","1647",988,1647,"13","5","tn",".4"
"989","7073",989,7073,"10","8","tt",".15"
"990","6184",990,6184,"8","3","tn",".13"
"991","9583",991,9583,"9","7","nn",".21"
"992","5341",992,5341,"4","0","tt",".12"
"993","18118",993,18118,"8","4","nt",".39"
"994","21263",994,21263,"9","8","nn",".45"
"995","19",995,19,"12","3","tt",".1"
"996","10947",996,10947,"14","5","tt",".23"
"997","15329",997,15329,"4","4","tt",".33"
"998","11013",998,11013,"5","5","tt",".24"
"999","21178",999,21178,"9","1","nt",".45"
"1000","13481",1000,13481,"10","2","nn",".29"
"1001","1426",1001,1426,"9","9","nt",".3"
"1002","4416",1002,4416,"9","5","nn",".10"
"1003","9679",1003,9679,"14","5","nt",".21"
"1004","13201",1004,13201,"8","7","nt",".28"
"1005","1462",1005,1462,"7","5","tn",".4"
"1006","6618",1006,6618,"9","5","nn",".14"
"1007","6926",1007,6926,"14","14","nn",".15"
"1008","7107",1008,7107,"5","5","tn",".15"
"1009","11417",1009,11417,"12","2","nt",".24"
"1010","3334",1010,3334,"9","4","nn",".8"
"1011","13207",1011,13207,"10","9","tt",".28"
"1012","22655",1012,22655,"10","1","tn",".48"
"1013","19726",1013,19726,"4","3","tt",".42"
"1014","18956",1014,18956,"13","0","nt",".40"
"1015","16181",1015,16181,"2","0","nt",".34"
"1016","8565",1016,8565,"14","1","tt",".18"
"1017","12106",1017,12106,"7","2","nt",".26"
"1018","5061",1018,5061,"3","0","nn",".11"
"1019","10168",1019,10168,"11","7","nt",".22"
"1020","11024",1020,11024,"13","4","nt",".24"
"1021","11124",1021,11124,"11","4","tt",".24"
"1022","15784",1022,15784,"9","0","nn",".34"
"1023","8393",1023,8393,"14","3","tn",".18"
"1024","11235",1024,11235,"13","7","nn",".24"
"1025","21467",1025,21467,"6","3","tt",".46"
"1026","7919",1026,7919,"13","3","nt",".17"
"1027","2722",1027,2722,"14","4","nt",".6"
"1028","12773",1028,12773,"5","5","nn",".27"
"1029","3962",1029,3962,"6","2","nn",".9"
"1030","9499",1030,9499,"5","3","tn",".20"
"1031","327",1031,327,"5","1","tn",".1"
"1032","13928",1032,13928,"13","9","tt",".30"
"1033","19139",1033,19139,"4","0","tn",".41"
"1034","8105",1034,8105,"9","8","nt",".18"
"1035","10955",1035,10955,"3","2","tt",".24"
"1036","2443",1036,2443,"12","9","tt",".6"
"1037","17463",1037,17463,"14","8","tt",".37"
"1038","20008",1038,20008,"13","3","tn",".43"
"1039","20061",1039,20061,"11","1","tn",".43"
"1040","14419",1040,14419,"13","2","tn",".31"
"1041","17569",1041,17569,"11","5","tt",".37"
"1042","22158",1042,22158,"10","9","tt",".47"
"1043","9531",1043,9531,"10","7","nt",".21"
"1044","18326",1044,18326,"8","6","tt",".39"
"1045","14445",1045,14445,"12","7","nt",".31"
"1046","4985",1046,4985,"14","1","nt",".11"
"1047","11001",1047,11001,"6","1","nn",".24"
"1048","20678",1048,20678,"11","1","tt",".44"
"1049","22520",1049,22520,"3","2","tn",".48"
"1050","6209",1050,6209,"12","12","nt",".14"
"1051","13275",1051,13275,"13","11","nn",".28"
"1052","18350",1052,18350,"11","3","tt",".39"
"1053","13096",1053,13096,"12","12","tt",".28"
"1054","23122",1054,23122,"12","11","tt",".49"
"1055","66",1055,66,"3","0","nn",".1"
"1056","23753",1056,23753,"5","0","tn",".50"
"1057","23650",1057,23650,"7","0","nn",".50"
